"BehaviorSpace results (NetLogo 6.2.0)"
"lab2_5.nlogo"
"experiment"
"04/16/2021 13:50:39:315 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","%-similar-wanted","[step]","percent-similar"
"130","30","10","71.10173616745091"
"132","30","5","70.92152393357213"
"131","30","10","72.3057036677977"
"133","30","3","67.54114388137526"
"132","30","6","71.81906931337456"
"131","30","11","72.34076947946977"
"133","30","4","69.61308078355188"
"134","30","0","49.46532728451069"
"132","30","7","72.53818654533637"
"131","30","12","72.41435035552682"
"133","30","5","70.53194939993513"
"134","30","1","59.0001623113131"
"132","30","8","72.8040266276993"
"131","30","13","72.39819004524887"
"133","30","6","71.68586727243226"
"132","30","9","73.06692657569852"
"131","30","14","72.48343835837777"
"134","30","2","64.65040650406505"
"133","30","7","72.21772233921918"
"132","30","10","73.17746387400553"
"135","30","0","50.7737416517348"
"133","30","8","72.52711672332848"
"134","30","3","67.53986332574033"
"132","30","11","73.20240220743386"
"133","30","9","72.62135922330097"
"134","30","4","70.26016260162602"
"132","30","12","73.33982789413865"
"135","30","1","59.2875731945348"
"132","30","13","73.31925949983761"
"134","30","5","71.42160052049447"
"133","30","10","72.69784754814695"
"135","30","2","64.15094339622641"
"132","30","14","73.34307992202729"
"133","30","11","72.7831715210356"
"134","30","6","71.76355642403517"
"135","30","3","66.37902963204168"
"132","30","15","73.41237615721943"
"133","30","12","72.84789644012945"
"134","30","7","72.36499674690955"
"135","30","4","67.91565287915653"
"134","30","8","72.58982279304178"
"136","30","0","49.559399477806785"
"137","30","0","49.71586296476701"
"135","30","5","69.59909105664664"
"134","30","9","72.69918699186992"
"136","30","1","58.60267711394058"
"135","30","6","70.38118410381185"
"134","30","10","72.79973971042784"
"137","30","1","58.56910569105691"
"135","30","7","71.05859501456781"
"136","30","2","64.05046698345076"
"134","30","11","73.0200032525614"
"137","30","2","63.56992041578691"
"135","30","8","71.35004042037187"
"134","30","12","73.00813008130082"
"136","30","3","66.62316476345839"
"137","30","3","67.07277452891488"
"134","30","13","73.00813008130082"
"136","30","4","68.896484375"
"135","30","9","71.59696431454869"
"134","30","14","73.08505448040333"
"137","30","4","68.99136385856282"
"136","30","5","70.67681347150258"
"135","30","10","72.0058186520123"
"137","30","5","70.39206116804945"
"136","30","6","71.92413681309775"
"135","30","11","72.17194570135746"
"138","30","0","49.374695468572355"
"137","30","6","70.78469520103762"
"135","30","12","72.26442540811378"
"136","30","7","72.41491085899514"
"138","30","1","59.644545899233655"
"137","30","7","71.18258609486679"
"135","30","13","72.32186136694135"
"136","30","8","72.7169689119171"
"138","30","2","64.84552845528455"
"137","30","8","71.67180152424193"
"135","30","14","72.31017770597738"
"136","30","9","72.98041120284928"
"138","30","3","67.89661898569571"
"137","30","9","71.8451320265673"
"135","30","15","72.40710823909532"
"136","30","10","73.32146901795826"
"138","30","4","69.32943659685013"
"137","30","10","72.0440557175251"
"139","30","0","49.39192476082374"
"136","30","11","73.4551924943384"
"138","30","5","70.62834875791525"
"137","30","11","72.03238866396761"
"136","30","12","73.42713892932234"
"139","30","1","59.43043124491456"
"137","30","12","72.05310880829016"
"138","30","6","71.29419396691534"
"136","30","13","73.50372047880944"
"137","30","13","72.03238866396761"
"139","30","2","63.96747967479675"
"138","30","7","71.40538786108407"
"137","30","14","72.05310880829016"
"139","30","3","67.48086630841883"
"138","30","8","71.50040551500405"
"140","30","0","50.51914341336794"
"137","30","15","72.11336032388664"
"139","30","4","69.63965432903963"
"138","30","9","71.54906731549067"
"140","30","1","60.955330942288874"
"139","30","5","70.75871051774666"
"141","35","0","50.08938729075248"
"142","35","0","49.77198697068404"
"140","30","2","66.55290102389078"
"139","30","6","71.36800913093103"
"141","35","1","60.31255087090997"
"142","35","1","60.75908128359667"
"139","30","7","71.79194521441381"
"140","30","3","70.1507049100632"
"140","30","4","72.7774172615185"
"141","35","2","66.32520325203252"
"139","30","8","72.15788615234057"
"142","35","2","66.63955757970072"
"140","30","5","74.07888329816589"
"139","30","9","72.3536127874735"
"141","35","3","70.66450567260941"
"142","35","3","70.37337662337663"
"140","30","6","75.21520220886796"
"139","30","10","72.33175818803976"
"141","35","4","73.14544865565273"
"142","35","4","73.83599162236185"
"139","30","11","72.35533822330889"
"141","35","5","74.58037443511944"
"140","30","7","75.96169453010874"
"142","35","5","75.29809861424428"
"141","35","6","75.30625402965828"
"140","30","8","76.21980872102448"
"143","35","0","48.48979591836734"
"142","35","6","76.7681649750282"
"141","35","7","75.59677419354838"
"140","30","9","76.30385487528345"
"142","35","7","77.4582262210797"
"143","35","1","60.24116017598175"
"140","30","10","76.60401814646792"
"141","35","8","75.84152037365115"
"140","30","11","76.70500566985258"
"142","35","8","77.87951807228916"
"143","35","2","67.25375081539465"
"141","35","9","75.86151368760065"
"140","30","12","76.79092382495948"
"142","35","9","78.19379720392094"
"141","35","10","76.00644122383254"
"142","35","10","78.22593604370883"
"141","35","11","76.23267805349661"
"143","35","3","71.05135266483072"
"144","35","0","49.561118335500645"
"141","35","12","76.24879149210442"
"142","35","11","78.40836012861736"
"143","35","4","73.21831667204127"
"144","35","1","60.058498537536565"
"142","35","12","78.52662055653853"
"145","35","0","50.13025073266037"
"143","35","5","75.2933611959492"
"142","35","13","78.54615632036025"
"144","35","2","66.71544715447155"
"143","35","6","76.39000805801773"
"145","35","1","60.4325906651488"
"142","35","14","78.5679806918745"
"144","35","3","70.7281316175273"
"143","35","7","76.96638249959787"
"142","35","15","78.57142857142857"
"144","35","4","73.16283586921334"
"145","35","2","67.03439325113563"
"143","35","8","77.11714607102684"
"142","35","16","78.60704519864886"
"144","35","5","74.97982243744956"
"145","35","3","71.0266774454325"
"143","35","9","77.59922866784508"
"144","35","6","75.8381689232753"
"146","35","0","50.325414904002606"
"143","35","10","77.70107561406326"
"145","35","4","73.59223300970874"
"144","35","7","76.40413169786959"
"146","35","1","60.62672511771392"
"143","35","11","77.80632728440662"
"145","35","5","75.658639081946"
"144","35","8","76.98872785829307"
"145","35","6","76.57585039497017"
"146","35","2","66.89811077022445"
"144","35","9","77.3569701853344"
"147","35","0","50.0651890482399"
"145","35","7","77.15711526078557"
"144","35","10","77.27858293075684"
"146","35","3","70.7652897854627"
"147","35","1","59.72244897959184"
"144","35","11","77.33419188667095"
"146","35","4","73.38141025641025"
"145","35","8","77.50965250965251"
"144","35","12","77.44687701223438"
"147","35","2","66.61269430051814"
"146","35","5","74.81148724530723"
"147","35","3","70.80362929358392"
"148","35","0","50.91056910569106"
"146","35","6","76.01476014760148"
"145","35","9","77.8598971722365"
"145","35","10","78.09738068455728"
"148","35","1","61.65134655700694"
"147","35","4","72.5512344682911"
"146","35","7","76.4026931708881"
"145","35","11","78.1902925104468"
"147","35","5","73.96973599484869"
"148","35","2","67.92908944399679"
"145","35","12","78.1902925104468"
"146","35","8","77.22693107308491"
"147","35","6","74.90774907749078"
"145","35","13","78.43137254901961"
"146","35","9","77.20588235294117"
"147","35","7","75.71680281915746"
"145","35","14","78.43137254901961"
"148","35","3","71.42626653759278"
"146","35","10","77.38171355498721"
"147","35","8","75.82118250280404"
"145","35","15","78.49220382575149"
"148","35","4","73.3804854524996"
"146","35","11","77.41574828302188"
"147","35","9","75.90515860301186"
"146","35","12","77.49920153305652"
"147","35","10","76.06084867894315"
"148","35","5","75.55913113435237"
"147","35","11","76.16148670297981"
"148","35","6","76.36859849092951"
"149","35","0","50.585175552665795"
"150","35","0","50.163452108532205"
"148","35","7","76.94034637588197"
"149","35","1","61.92020759000974"
"148","35","8","77.228992944195"
"147","35","12","76.18132308185167"
"149","35","2","68.27686821202789"
"148","35","9","77.28220760468474"
"147","35","13","76.25380547989104"
"150","35","1","60.430950048971596"
"148","35","10","77.38209817131857"
"147","35","14","76.30187469956738"
"149","35","3","73.26185834957765"
"150","35","2","67.46675316250406"
"149","35","4","75.7453013609851"
"151","35","0","49.84570407666071"
"148","35","11","77.38209817131857"
"150","35","3","71.42161635832522"
"149","35","5","76.99287103046014"
"148","35","12","77.37331622835151"
"151","35","1","61.14257970545396"
"150","35","4","73.75748745345638"
"148","35","13","77.44626243182547"
"151","35","2","67.23549488054607"
"150","35","5","75.46199582195082"
"149","35","6","78.11333008605294"
"150","35","6","76.21647663401316"
"152","35","0","49.53620829943043"
"151","35","3","70.65761835514623"
"149","35","7","78.6524133462909"
"150","35","7","77.22963201028443"
"149","35","8","78.86139414523694"
"152","35","1","60.941290635613775"
"151","35","4","73.60661049902787"
"150","35","8","77.69922879177378"
"149","35","9","78.93971229998384"
"152","35","2","68.41078973025674"
"151","35","5","75.18602394047234"
"149","35","10","78.94566623544631"
"150","35","9","78.08637020388505"
"152","35","3","72.58430609597924"
"151","35","6","76.23650716932495"
"149","35","11","78.97120672921385"
"150","35","10","78.47166479370685"
"151","35","7","77.01593433124094"
"149","35","12","78.9235493777275"
"150","35","11","78.46030473135525"
"152","35","4","75.11297611362168"
"151","35","8","77.59009009009009"
"149","35","13","79.00775694893342"
"150","35","12","78.55309592556947"
"152","35","5","76.69185018485774"
"151","35","9","77.7920617065724"
"150","35","13","78.57257417802727"
"149","35","14","78.95331933451784"
"152","35","6","78.02445302445302"
"151","35","10","78.39575630927503"
"150","35","14","78.62068965517241"
"152","35","7","78.58637900499114"
"149","35","15","79.0340817315458"
"151","35","11","78.55421686746989"
"152","35","8","78.89067524115757"
"150","35","15","78.65618986529826"
"149","35","16","79.12425270641461"
"151","35","12","78.70801864052707"
"152","35","9","79.2034687650554"
"154","35","0","50.089532801562754"
"152","35","10","79.38011883732135"
"155","35","0","50.08127438231469"
"153","35","0","51.269118125610156"
"154","35","1","59.62944904924428"
"156","35","0","51.59307779395116"
"155","35","1","62.39622334364318"
"153","35","1","61.459854014598534"
"154","35","2","65.91166477916195"
"155","35","2","69.05147296859825"
"156","35","1","61.128271825719395"
"153","35","2","66.86140863356054"
"154","35","3","68.85589801516862"
"155","35","3","72.49436029648727"
"156","35","2","66.86178861788618"
"153","35","3","70.4754230459307"
"154","35","4","71.74715225413124"
"156","35","3","70.79071277804839"
"153","35","4","73.03874479666986"
"154","35","5","74.6108168833253"
"155","35","4","75.06853733268828"
"156","35","4","73.83298336294621"
"153","35","5","75.04399296112622"
"154","35","6","76.05905006418485"
"155","35","5","76.13069370674393"
"156","35","5","76.19970916141541"
"154","35","7","76.7356100689434"
"153","35","6","76.26901521216973"
"155","35","6","77.06156566468414"
"156","35","6","77.16268560361523"
"154","35","8","77.05863505286767"
"153","35","7","76.70027204352697"
"155","35","7","77.5693442360109"
"156","35","7","77.95542635658916"
"154","35","9","77.11267605633803"
"153","35","8","77.05863505286767"
"155","35","8","77.7795604042997"
"156","35","8","78.14366424535916"
"154","35","10","77.2676371780515"
"153","35","9","77.19916680019227"
"155","35","9","77.91312710370252"
"156","35","9","78.43770174306005"
"155","35","10","78.00736825244273"
"154","35","11","77.41007194244605"
"157","35","0","49.8784637822071"
"156","35","10","78.47345489753106"
"154","35","12","77.63915547024952"
"156","35","11","78.56105823519923"
"155","35","11","78.1445281204935"
"157","35","1","60.519059205190594"
"154","35","13","77.69243078892623"
"156","35","12","78.57718986933376"
"155","35","12","78.18910256410257"
"157","35","2","67.10952689565781"
"156","35","13","78.57718986933376"
"154","35","14","77.64630636392708"
"155","35","13","78.19814042962489"
"156","35","14","78.55759922555663"
"154","35","15","77.76711452335253"
"157","35","3","70.98445595854922"
"155","35","14","78.19814042962489"
"156","35","15","78.55759922555663"
"154","35","16","77.83109404990402"
"157","35","4","74.38590820943762"
"155","35","15","78.2086204133953"
"156","35","16","78.5933215034683"
"158","35","0","50.14667535853976"
"157","35","5","75.88812088088733"
"159","35","0","49.79697904823778"
"157","35","6","77.47544678795684"
"160","35","0","49.96749024707412"
"159","35","1","59.993473649861315"
"157","35","7","78.36313839213791"
"158","35","1","61.05331599479844"
"157","35","8","78.88799355358583"
"160","35","1","60.562693120832655"
"158","35","2","67.33268356075374"
"160","35","2","67.51860239404724"
"159","35","2","66.39517836781235"
"157","35","9","79.04056664520283"
"158","35","3","71.20503306984997"
"160","35","3","71.31067961165049"
"159","35","3","70.74597757191614"
"158","35","4","74.1669362665804"
"160","35","4","73.26125544618364"
"159","35","4","73.58429336362161"
"157","35","10","79.33977455716587"
"158","35","5","75.40270618556701"
"157","35","11","79.49089737393265"
"159","35","5","75.20233085140823"
"158","35","6","76.22726541123451"
"157","35","12","79.52933591231464"
"160","35","5","74.72668810289389"
"159","35","6","75.98965907254806"
"157","35","13","79.51981952948759"
"160","35","6","75.27764365041043"
"159","35","7","76.47058823529412"
"157","35","14","79.47478653133558"
"158","35","7","77.184779103515"
"160","35","7","76.30141388174808"
"157","35","15","79.5648670427075"
"160","35","8","76.38732507640341"
"158","35","8","77.79565567176186"
"159","35","8","77.1502339841859"
"160","35","9","76.795757673148"
"158","35","9","78.07073954983923"
"159","35","9","77.57536675802031"
"160","35","10","77.1010766511329"
"158","35","10","78.37272873452324"
"161","40","0","50"
"159","35","10","77.7204578429792"
"160","35","11","77.12449799196787"
"158","35","11","78.41749758764877"
"159","35","11","77.87810383747178"
"158","35","12","78.46574461241556"
"161","40","1","61.4381216370455"
"159","35","12","77.89422766849403"
"158","35","13","78.51053562811646"
"162","40","0","50.609855261018055"
"163","40","0","49.56367162249515"
"161","40","2","67.32174760435277"
"161","40","3","70.96200485044463"
"162","40","1","61.14099429502853"
"163","40","1","61.06882591093118"
"164","40","0","50.19455252918288"
"161","40","4","74.8255153384191"
"162","40","2","68.53237878294826"
"161","40","5","76.81229773462783"
"164","40","1","60.9771986970684"
"162","40","3","72.39363429684963"
"163","40","2","67.42745353765895"
"161","40","6","78.13056860521627"
"162","40","4","75.49163009913863"
"164","40","2","67.8790817976075"
"163","40","3","72.26205997392438"
"162","40","5","77.4282471217772"
"164","40","3","72.87502031529336"
"162","40","6","78.6547811993517"
"163","40","4","75.089314712569"
"161","40","7","78.88510776211311"
"164","40","4","75.26673132880698"
"163","40","5","76.71966255678132"
"161","40","8","79.83792544570503"
"164","40","5","77.09443099273608"
"162","40","7","79.38511326860841"
"163","40","6","78.48922029502351"
"161","40","9","80.14586709886548"
"162","40","8","79.48056138086788"
"164","40","6","78.80890897353132"
"163","40","7","79.2247810574116"
"161","40","10","80.35337980223699"
"162","40","9","79.77745524915336"
"164","40","7","79.56885456885456"
"163","40","8","79.98051631758403"
"161","40","11","80.44430030809146"
"162","40","10","80.00322528624415"
"164","40","8","80.10934233799645"
"162","40","11","80.20648491692208"
"163","40","9","80.33159947984394"
"161","40","12","80.47318100794037"
"164","40","9","80.58908739739256"
"162","40","12","80.29032258064515"
"161","40","13","80.47001620745543"
"163","40","10","80.51273730326139"
"164","40","10","80.7983260904555"
"162","40","13","80.44494599387393"
"161","40","14","80.47989623865111"
"163","40","11","80.75178224238496"
"162","40","14","80.49645390070921"
"164","40","11","80.77851053562812"
"161","40","15","80.46368352788586"
"163","40","12","80.83279325988335"
"164","40","12","80.94855305466237"
"165","40","0","50.47819743880694"
"161","40","16","80.51232166018158"
"163","40","13","80.81969868783412"
